geo,geo_label,c_resid,c_resid_label,time,value
PL,Poland,IE,Ireland,2021,0
PL,Poland,IE,Ireland,2022,0
PL,Poland,IE,Ireland,2023,0
PL,Poland,IE,Ireland,2024,0
PL,Poland,IE,Ireland,2025,0
PT,Portugal,IE,Ireland,2021,0
PT,Portugal,IE,Ireland,2022,0
PT,Portugal,IE,Ireland,2023,0
PT,Portugal,IE,Ireland,2024,0
PT,Portugal,IE,Ireland,2025,0
RO,Romania,IE,Ireland,2021,0
RO,Romania,IE,Ireland,2022,0
RO,Romania,IE,Ireland,2023,0
RO,Romania,IE,Ireland,2024,0
RO,Romania,IE,Ireland,2025,0
SE,Sweden,IE,Ireland,2021,0
SE,Sweden,IE,Ireland,2022,0
SE,Sweden,IE,Ireland,2023,0
SE,Sweden,IE,Ireland,2024,0
SE,Sweden,IE,Ireland,2025,0
SI,Slovenia,IE,Ireland,2021,0
SI,Slovenia,IE,Ireland,2022,0
SI,Slovenia,IE,Ireland,2023,0
SI,Slovenia,IE,Ireland,2024,0
SI,Slovenia,IE,Ireland,2025,0
SK,Slovakia,IE,Ireland,2021,0
SK,Slovakia,IE,Ireland,2022,0
SK,Slovakia,IE,Ireland,2023,0
SK,Slovakia,IE,Ireland,2024,0
SK,Slovakia,IE,Ireland,2025,0
AT,Austria,IL,Israel,2021,0
AT,Austria,IL,Israel,2022,0
AT,Austria,IL,Israel,2023,0
AT,Austria,IL,Israel,2024,0
AT,Austria,IL,Israel,2025,0
BE,Belgium,IL,Israel,2021,0
BE,Belgium,IL,Israel,2022,0
BE,Belgium,IL,Israel,2023,0
BE,Belgium,IL,Israel,2024,0
BE,Belgium,IL,Israel,2025,0
BG,Bulgaria,IL,Israel,2021,0
BG,Bulgaria,IL,Israel,2022,0
BG,Bulgaria,IL,Israel,2023,0
BG,Bulgaria,IL,Israel,2024,0
BG,Bulgaria,IL,Israel,2025,0
CH,Switzerland,IL,Israel,2021,0
CH,Switzerland,IL,Israel,2022,0
CH,Switzerland,IL,Israel,2023,0
CH,Switzerland,IL,Israel,2024,0
CH,Switzerland,IL,Israel,2025,0
CY,Cyprus,IL,Israel,2021,0
CY,Cyprus,IL,Israel,2022,0
CY,Cyprus,IL,Israel,2023,0
CY,Cyprus,IL,Israel,2024,0
CY,Cyprus,IL,Israel,2025,0
CZ,Czechia,IL,Israel,2021,0
CZ,Czechia,IL,Israel,2022,0
CZ,Czechia,IL,Israel,2023,0
CZ,Czechia,IL,Israel,2024,0
CZ,Czechia,IL,Israel,2025,0
DE,Germany,IL,Israel,2021,0
DE,Germany,IL,Israel,2022,0
DE,Germany,IL,Israel,2023,0
DE,Germany,IL,Israel,2024,5
DE,Germany,IL,Israel,2025,0
DK,Denmark,IL,Israel,2021,0
DK,Denmark,IL,Israel,2022,0
DK,Denmark,IL,Israel,2023,0
DK,Denmark,IL,Israel,2024,0
DK,Denmark,IL,Israel,2025,0
EE,Estonia,IL,Israel,2021,0
EE,Estonia,IL,Israel,2022,0
EE,Estonia,IL,Israel,2023,0
EE,Estonia,IL,Israel,2024,0
EE,Estonia,IL,Israel,2025,0
EL,Greece,IL,Israel,2021,0
EL,Greece,IL,Israel,2022,0
EL,Greece,IL,Israel,2023,0
EL,Greece,IL,Israel,2024,0
EL,Greece,IL,Israel,2025,0
ES,Spain,IL,Israel,2021,0
ES,Spain,IL,Israel,2022,50
ES,Spain,IL,Israel,2023,0
ES,Spain,IL,Israel,2024,0
ES,Spain,IL,Israel,2025,0
EU27_2020,European Union - 27 countries (from 2020),IL,Israel,2021,0
EU27_2020,European Union - 27 countries (from 2020),IL,Israel,2022,55
EU27_2020,European Union - 27 countries (from 2020),IL,Israel,2023,0
EU27_2020,European Union - 27 countries (from 2020),IL,Israel,2024,5
EU27_2020,European Union - 27 countries (from 2020),IL,Israel,2025,0
FI,Finland,IL,Israel,2021,0
FI,Finland,IL,Israel,2022,0
FI,Finland,IL,Israel,2023,0
FI,Finland,IL,Israel,2024,0
FI,Finland,IL,Israel,2025,0
FR,France,IL,Israel,2021,0
FR,France,IL,Israel,2022,0
FR,France,IL,Israel,2023,0
FR,France,IL,Israel,2024,0
FR,France,IL,Israel,2025,0
HR,Croatia,IL,Israel,2021,0
HR,Croatia,IL,Israel,2022,0
HR,Croatia,IL,Israel,2023,0
HR,Croatia,IL,Israel,2024,0
HR,Croatia,IL,Israel,2025,0
HU,Hungary,IL,Israel,2021,0
HU,Hungary,IL,Israel,2022,0
HU,Hungary,IL,Israel,2023,0
HU,Hungary,IL,Israel,2024,0
HU,Hungary,IL,Israel,2025,0
IE,Ireland,IL,Israel,2021,0
IE,Ireland,IL,Israel,2022,0
IE,Ireland,IL,Israel,2023,0
IE,Ireland,IL,Israel,2024,0
IE,Ireland,IL,Israel,2025,0
IS,Iceland,IL,Israel,2021,0
IS,Iceland,IL,Israel,2022,0
IS,Iceland,IL,Israel,2023,0
IS,Iceland,IL,Israel,2024,0
IS,Iceland,IL,Israel,2025,0
IT,Italy,IL,Israel,2021,0
IT,Italy,IL,Israel,2022,0
IT,Italy,IL,Israel,2023,0
IT,Italy,IL,Israel,2024,0
IT,Italy,IL,Israel,2025,0
LI,Liechtenstein,IL,Israel,2021,0
LI,Liechtenstein,IL,Israel,2022,0
LI,Liechtenstein,IL,Israel,2023,0
LI,Liechtenstein,IL,Israel,2024,0
LI,Liechtenstein,IL,Israel,2025,0
LT,Lithuania,IL,Israel,2021,0
LT,Lithuania,IL,Israel,2022,0
LT,Lithuania,IL,Israel,2023,0
LT,Lithuania,IL,Israel,2024,0
LT,Lithuania,IL,Israel,2025,0
LU,Luxembourg,IL,Israel,2021,0
LU,Luxembourg,IL,Israel,2022,0
LU,Luxembourg,IL,Israel,2023,0
LU,Luxembourg,IL,Israel,2024,0
LU,Luxembourg,IL,Israel,2025,0
LV,Latvia,IL,Israel,2021,0
LV,Latvia,IL,Israel,2022,0
LV,Latvia,IL,Israel,2023,0
LV,Latvia,IL,Israel,2024,0
LV,Latvia,IL,Israel,2025,0
MT,Malta,IL,Israel,2021,0
MT,Malta,IL,Israel,2022,0
MT,Malta,IL,Israel,2023,0
MT,Malta,IL,Israel,2024,0
MT,Malta,IL,Israel,2025,0
NL,Netherlands,IL,Israel,2021,0
NL,Netherlands,IL,Israel,2022,0
NL,Netherlands,IL,Israel,2023,0
NL,Netherlands,IL,Israel,2024,0
NL,Netherlands,IL,Israel,2025,0
NO,Norway,IL,Israel,2021,0
NO,Norway,IL,Israel,2022,0
NO,Norway,IL,Israel,2023,10
NO,Norway,IL,Israel,2024,0
NO,Norway,IL,Israel,2025,0
PL,Poland,IL,Israel,2021,0
PL,Poland,IL,Israel,2022,0
PL,Poland,IL,Israel,2023,0
PL,Poland,IL,Israel,2024,0
PL,Poland,IL,Israel,2025,0
PT,Portugal,IL,Israel,2021,0
PT,Portugal,IL,Israel,2022,0
PT,Portugal,IL,Israel,2023,0
PT,Portugal,IL,Israel,2024,0
PT,Portugal,IL,Israel,2025,0
RO,Romania,IL,Israel,2021,0
RO,Romania,IL,Israel,2022,0
RO,Romania,IL,Israel,2023,0
RO,Romania,IL,Israel,2024,0
RO,Romania,IL,Israel,2025,0
SE,Sweden,IL,Israel,2021,0
SE,Sweden,IL,Israel,2022,5
SE,Sweden,IL,Israel,2023,0
SE,Sweden,IL,Israel,2024,0
SE,Sweden,IL,Israel,2025,0
SI,Slovenia,IL,Israel,2021,0
SI,Slovenia,IL,Israel,2022,0
SI,Slovenia,IL,Israel,2023,0
SI,Slovenia,IL,Israel,2024,0
SI,Slovenia,IL,Israel,2025,0
SK,Slovakia,IL,Israel,2021,0
SK,Slovakia,IL,Israel,2022,0
SK,Slovakia,IL,Israel,2023,0
SK,Slovakia,IL,Israel,2024,0
SK,Slovakia,IL,Israel,2025,0
AT,Austria,IN,India,2021,0
AT,Austria,IN,India,2022,0
AT,Austria,IN,India,2023,0
AT,Austria,IN,India,2024,0
AT,Austria,IN,India,2025,0
BE,Belgium,IN,India,2021,0
BE,Belgium,IN,India,2022,0
BE,Belgium,IN,India,2023,0
BE,Belgium,IN,India,2024,0
BE,Belgium,IN,India,2025,0
BG,Bulgaria,IN,India,2021,0
BG,Bulgaria,IN,India,2022,0
BG,Bulgaria,IN,India,2023,0
BG,Bulgaria,IN,India,2024,0
BG,Bulgaria,IN,India,2025,0
CH,Switzerland,IN,India,2021,0
CH,Switzerland,IN,India,2022,0
CH,Switzerland,IN,India,2023,0
CH,Switzerland,IN,India,2024,0
CH,Switzerland,IN,India,2025,0
CY,Cyprus,IN,India,2021,0
CY,Cyprus,IN,India,2022,0
CY,Cyprus,IN,India,2023,0
CY,Cyprus,IN,India,2024,0
CY,Cyprus,IN,India,2025,0
CZ,Czechia,IN,India,2021,0
CZ,Czechia,IN,India,2022,0
CZ,Czechia,IN,India,2023,0
CZ,Czechia,IN,India,2024,0
CZ,Czechia,IN,India,2025,0
DE,Germany,IN,India,2021,0
DE,Germany,IN,India,2022,0
DE,Germany,IN,India,2023,0
DE,Germany,IN,India,2024,0
DE,Germany,IN,India,2025,0
DK,Denmark,IN,India,2021,0
DK,Denmark,IN,India,2022,0
DK,Denmark,IN,India,2023,0
DK,Denmark,IN,India,2024,0
DK,Denmark,IN,India,2025,0
EE,Estonia,IN,India,2021,0
EE,Estonia,IN,India,2022,0
EE,Estonia,IN,India,2023,0
EE,Estonia,IN,India,2024,0
EE,Estonia,IN,India,2025,0
EL,Greece,IN,India,2021,0
EL,Greece,IN,India,2022,0
EL,Greece,IN,India,2023,0
EL,Greece,IN,India,2024,0
EL,Greece,IN,India,2025,0
ES,Spain,IN,India,2021,0
ES,Spain,IN,India,2022,0
ES,Spain,IN,India,2023,0
ES,Spain,IN,India,2024,0
ES,Spain,IN,India,2025,0
EU27_2020,European Union - 27 countries (from 2020),IN,India,2021,20
EU27_2020,European Union - 27 countries (from 2020),IN,India,2022,20
EU27_2020,European Union - 27 countries (from 2020),IN,India,2023,5
EU27_2020,European Union - 27 countries (from 2020),IN,India,2024,5
EU27_2020,European Union - 27 countries (from 2020),IN,India,2025,5
FI,Finland,IN,India,2021,0
FI,Finland,IN,India,2022,0
FI,Finland,IN,India,2023,0
FI,Finland,IN,India,2024,5
FI,Finland,IN,India,2025,5
FR,France,IN,India,2021,0
FR,France,IN,India,2022,0
FR,France,IN,India,2023,0
FR,France,IN,India,2024,0
FR,France,IN,India,2025,0
HR,Croatia,IN,India,2021,0
HR,Croatia,IN,India,2022,0
HR,Croatia,IN,India,2023,0
HR,Croatia,IN,India,2024,0
HR,Croatia,IN,India,2025,0
HU,Hungary,IN,India,2021,0
HU,Hungary,IN,India,2022,0
HU,Hungary,IN,India,2023,0
HU,Hungary,IN,India,2024,0
HU,Hungary,IN,India,2025,0
IE,Ireland,IN,India,2021,0
IE,Ireland,IN,India,2022,0
IE,Ireland,IN,India,2023,0
IE,Ireland,IN,India,2024,0
IE,Ireland,IN,India,2025,0
IS,Iceland,IN,India,2021,0
IS,Iceland,IN,India,2022,0
IS,Iceland,IN,India,2023,0
IS,Iceland,IN,India,2024,0
IS,Iceland,IN,India,2025,0
IT,Italy,IN,India,2021,0
IT,Italy,IN,India,2022,0
IT,Italy,IN,India,2023,0
IT,Italy,IN,India,2024,0
IT,Italy,IN,India,2025,0
LI,Liechtenstein,IN,India,2021,0
LI,Liechtenstein,IN,India,2022,0
LI,Liechtenstein,IN,India,2023,0
LI,Liechtenstein,IN,India,2024,0
LI,Liechtenstein,IN,India,2025,0
LT,Lithuania,IN,India,2021,0
LT,Lithuania,IN,India,2022,0
LT,Lithuania,IN,India,2023,0
LT,Lithuania,IN,India,2024,0
LT,Lithuania,IN,India,2025,0
LU,Luxembourg,IN,India,2021,0
LU,Luxembourg,IN,India,2022,0
LU,Luxembourg,IN,India,2023,0
LU,Luxembourg,IN,India,2024,0
LU,Luxembourg,IN,India,2025,0
LV,Latvia,IN,India,2021,0
LV,Latvia,IN,India,2022,0
LV,Latvia,IN,India,2023,0
LV,Latvia,IN,India,2024,0
LV,Latvia,IN,India,2025,0
MT,Malta,IN,India,2021,0
MT,Malta,IN,India,2022,0
MT,Malta,IN,India,2023,0
MT,Malta,IN,India,2024,0
MT,Malta,IN,India,2025,0
NL,Netherlands,IN,India,2021,0
NL,Netherlands,IN,India,2022,0
NL,Netherlands,IN,India,2023,0
NL,Netherlands,IN,India,2024,0
NL,Netherlands,IN,India,2025,0
NO,Norway,IN,India,2021,5
NO,Norway,IN,India,2022,5
NO,Norway,IN,India,2023,0
NO,Norway,IN,India,2024,5
NO,Norway,IN,India,2025,0
PL,Poland,IN,India,2021,0
PL,Poland,IN,India,2022,0
PL,Poland,IN,India,2023,0
PL,Poland,IN,India,2024,0
PL,Poland,IN,India,2025,0
PT,Portugal,IN,India,2021,0
PT,Portugal,IN,India,2022,0
PT,Portugal,IN,India,2023,0
PT,Portugal,IN,India,2024,0
PT,Portugal,IN,India,2025,0
RO,Romania,IN,India,2021,0
RO,Romania,IN,India,2022,0
RO,Romania,IN,India,2023,0
RO,Romania,IN,India,2024,0
RO,Romania,IN,India,2025,0
SE,Sweden,IN,India,2021,15
SE,Sweden,IN,India,2022,20
SE,Sweden,IN,India,2023,0
SE,Sweden,IN,India,2024,5
SE,Sweden,IN,India,2025,0
SI,Slovenia,IN,India,2021,0
SI,Slovenia,IN,India,2022,0
SI,Slovenia,IN,India,2023,0
SI,Slovenia,IN,India,2024,0
SI,Slovenia,IN,India,2025,0
SK,Slovakia,IN,India,2021,0
SK,Slovakia,IN,India,2022,0
SK,Slovakia,IN,India,2023,0
SK,Slovakia,IN,India,2024,0
SK,Slovakia,IN,India,2025,0
AT,Austria,IQ,Iraq,2021,0
AT,Austria,IQ,Iraq,2022,0
AT,Austria,IQ,Iraq,2023,0
AT,Austria,IQ,Iraq,2024,0
AT,Austria,IQ,Iraq,2025,0
BE,Belgium,IQ,Iraq,2021,0
BE,Belgium,IQ,Iraq,2022,0
BE,Belgium,IQ,Iraq,2023,0
BE,Belgium,IQ,Iraq,2024,0
BE,Belgium,IQ,Iraq,2025,0
BG,Bulgaria,IQ,Iraq,2021,0
BG,Bulgaria,IQ,Iraq,2022,0
BG,Bulgaria,IQ,Iraq,2023,0
BG,Bulgaria,IQ,Iraq,2024,0
BG,Bulgaria,IQ,Iraq,2025,0
CH,Switzerland,IQ,Iraq,2021,0
CH,Switzerland,IQ,Iraq,2022,0
CH,Switzerland,IQ,Iraq,2023,0
CH,Switzerland,IQ,Iraq,2024,0
CH,Switzerland,IQ,Iraq,2025,0
CY,Cyprus,IQ,Iraq,2021,0
CY,Cyprus,IQ,Iraq,2022,0
CY,Cyprus,IQ,Iraq,2023,0
CY,Cyprus,IQ,Iraq,2024,0
CY,Cyprus,IQ,Iraq,2025,0
CZ,Czechia,IQ,Iraq,2021,0
CZ,Czechia,IQ,Iraq,2022,0
CZ,Czechia,IQ,Iraq,2023,0
CZ,Czechia,IQ,Iraq,2024,0
CZ,Czechia,IQ,Iraq,2025,0
DE,Germany,IQ,Iraq,2021,0
DE,Germany,IQ,Iraq,2022,0
DE,Germany,IQ,Iraq,2023,0
DE,Germany,IQ,Iraq,2024,0
DE,Germany,IQ,Iraq,2025,0
DK,Denmark,IQ,Iraq,2021,0
DK,Denmark,IQ,Iraq,2022,0
DK,Denmark,IQ,Iraq,2023,0
DK,Denmark,IQ,Iraq,2024,0
DK,Denmark,IQ,Iraq,2025,0
EE,Estonia,IQ,Iraq,2021,0
EE,Estonia,IQ,Iraq,2022,0
EE,Estonia,IQ,Iraq,2023,0
EE,Estonia,IQ,Iraq,2024,0
EE,Estonia,IQ,Iraq,2025,0
EL,Greece,IQ,Iraq,2021,0
EL,Greece,IQ,Iraq,2022,0
EL,Greece,IQ,Iraq,2023,0
EL,Greece,IQ,Iraq,2024,0
EL,Greece,IQ,Iraq,2025,0
ES,Spain,IQ,Iraq,2021,0
ES,Spain,IQ,Iraq,2022,0
ES,Spain,IQ,Iraq,2023,0
ES,Spain,IQ,Iraq,2024,0
ES,Spain,IQ,Iraq,2025,0
EU27_2020,European Union - 27 countries (from 2020),IQ,Iraq,2021,30
EU27_2020,European Union - 27 countries (from 2020),IQ,Iraq,2022,20
EU27_2020,European Union - 27 countries (from 2020),IQ,Iraq,2023,0
EU27_2020,European Union - 27 countries (from 2020),IQ,Iraq,2024,10
EU27_2020,European Union - 27 countries (from 2020),IQ,Iraq,2025,5
FI,Finland,IQ,Iraq,2021,10
FI,Finland,IQ,Iraq,2022,0
FI,Finland,IQ,Iraq,2023,0
FI,Finland,IQ,Iraq,2024,5
FI,Finland,IQ,Iraq,2025,0
FR,France,IQ,Iraq,2021,0
FR,France,IQ,Iraq,2022,0
FR,France,IQ,Iraq,2023,0
FR,France,IQ,Iraq,2024,5
FR,France,IQ,Iraq,2025,5
HR,Croatia,IQ,Iraq,2021,0
HR,Croatia,IQ,Iraq,2022,0
HR,Croatia,IQ,Iraq,2023,0
HR,Croatia,IQ,Iraq,2024,0
HR,Croatia,IQ,Iraq,2025,0
HU,Hungary,IQ,Iraq,2021,0
HU,Hungary,IQ,Iraq,2022,0
HU,Hungary,IQ,Iraq,2023,0
HU,Hungary,IQ,Iraq,2024,0
HU,Hungary,IQ,Iraq,2025,0
IE,Ireland,IQ,Iraq,2021,5
IE,Ireland,IQ,Iraq,2022,0
IE,Ireland,IQ,Iraq,2023,0
IE,Ireland,IQ,Iraq,2024,0
IE,Ireland,IQ,Iraq,2025,0
IS,Iceland,IQ,Iraq,2021,0
IS,Iceland,IQ,Iraq,2022,0
IS,Iceland,IQ,Iraq,2023,0
IS,Iceland,IQ,Iraq,2024,0
IS,Iceland,IQ,Iraq,2025,0
IT,Italy,IQ,Iraq,2021,0
IT,Italy,IQ,Iraq,2022,0
IT,Italy,IQ,Iraq,2023,0
IT,Italy,IQ,Iraq,2024,0
IT,Italy,IQ,Iraq,2025,0
LI,Liechtenstein,IQ,Iraq,2021,0
LI,Liechtenstein,IQ,Iraq,2022,0
LI,Liechtenstein,IQ,Iraq,2023,0
LI,Liechtenstein,IQ,Iraq,2024,0
LI,Liechtenstein,IQ,Iraq,2025,0
LT,Lithuania,IQ,Iraq,2021,0
LT,Lithuania,IQ,Iraq,2022,0
LT,Lithuania,IQ,Iraq,2023,0
LT,Lithuania,IQ,Iraq,2024,0
LT,Lithuania,IQ,Iraq,2025,0
LU,Luxembourg,IQ,Iraq,2021,0
LU,Luxembourg,IQ,Iraq,2022,0
LU,Luxembourg,IQ,Iraq,2023,0
LU,Luxembourg,IQ,Iraq,2024,0
LU,Luxembourg,IQ,Iraq,2025,0
LV,Latvia,IQ,Iraq,2021,0
LV,Latvia,IQ,Iraq,2022,0
LV,Latvia,IQ,Iraq,2023,0
LV,Latvia,IQ,Iraq,2024,0
LV,Latvia,IQ,Iraq,2025,0
MT,Malta,IQ,Iraq,2021,0
MT,Malta,IQ,Iraq,2022,0
MT,Malta,IQ,Iraq,2023,0
MT,Malta,IQ,Iraq,2024,0
MT,Malta,IQ,Iraq,2025,0
NL,Netherlands,IQ,Iraq,2021,0
NL,Netherlands,IQ,Iraq,2022,0
NL,Netherlands,IQ,Iraq,2023,0
NL,Netherlands,IQ,Iraq,2024,0
NL,Netherlands,IQ,Iraq,2025,0
NO,Norway,IQ,Iraq,2021,240
NO,Norway,IQ,Iraq,2022,250
NO,Norway,IQ,Iraq,2023,165
NO,Norway,IQ,Iraq,2024,5
NO,Norway,IQ,Iraq,2025,0
PL,Poland,IQ,Iraq,2021,0
PL,Poland,IQ,Iraq,2022,0
PL,Poland,IQ,Iraq,2023,0
PL,Poland,IQ,Iraq,2024,0
PL,Poland,IQ,Iraq,2025,0
PT,Portugal,IQ,Iraq,2021,0
PT,Portugal,IQ,Iraq,2022,0
PT,Portugal,IQ,Iraq,2023,0
PT,Portugal,IQ,Iraq,2024,0
PT,Portugal,IQ,Iraq,2025,0
RO,Romania,IQ,Iraq,2021,0
RO,Romania,IQ,Iraq,2022,0
RO,Romania,IQ,Iraq,2023,0
RO,Romania,IQ,Iraq,2024,0
RO,Romania,IQ,Iraq,2025,0
SE,Sweden,IQ,Iraq,2021,10
SE,Sweden,IQ,Iraq,2022,20
SE,Sweden,IQ,Iraq,2023,0
SE,Sweden,IQ,Iraq,2024,0
SE,Sweden,IQ,Iraq,2025,0
SI,Slovenia,IQ,Iraq,2021,0
SI,Slovenia,IQ,Iraq,2022,0
SI,Slovenia,IQ,Iraq,2023,0
SI,Slovenia,IQ,Iraq,2024,0
SI,Slovenia,IQ,Iraq,2025,0
SK,Slovakia,IQ,Iraq,2021,0
SK,Slovakia,IQ,Iraq,2022,0
SK,Slovakia,IQ,Iraq,2023,0
SK,Slovakia,IQ,Iraq,2024,0
SK,Slovakia,IQ,Iraq,2025,0
AT,Austria,IR,Iran,2021,0
AT,Austria,IR,Iran,2022,0
AT,Austria,IR,Iran,2023,0
AT,Austria,IR,Iran,2024,0
AT,Austria,IR,Iran,2025,0
BE,Belgium,IR,Iran,2021,0
BE,Belgium,IR,Iran,2022,0
BE,Belgium,IR,Iran,2023,0
BE,Belgium,IR,Iran,2024,0
BE,Belgium,IR,Iran,2025,0
BG,Bulgaria,IR,Iran,2021,0
BG,Bulgaria,IR,Iran,2022,0
BG,Bulgaria,IR,Iran,2023,0
BG,Bulgaria,IR,Iran,2024,0
BG,Bulgaria,IR,Iran,2025,0
CH,Switzerland,IR,Iran,2021,0
CH,Switzerland,IR,Iran,2022,0
CH,Switzerland,IR,Iran,2023,0
CH,Switzerland,IR,Iran,2024,0
CH,Switzerland,IR,Iran,2025,0
CY,Cyprus,IR,Iran,2021,0
CY,Cyprus,IR,Iran,2022,0
CY,Cyprus,IR,Iran,2023,0
CY,Cyprus,IR,Iran,2024,0
CY,Cyprus,IR,Iran,2025,0
CZ,Czechia,IR,Iran,2021,0
CZ,Czechia,IR,Iran,2022,0
CZ,Czechia,IR,Iran,2023,0
CZ,Czechia,IR,Iran,2024,0
CZ,Czechia,IR,Iran,2025,0
DE,Germany,IR,Iran,2021,0
DE,Germany,IR,Iran,2022,0
DE,Germany,IR,Iran,2023,0
DE,Germany,IR,Iran,2024,0
DE,Germany,IR,Iran,2025,0
DK,Denmark,IR,Iran,2021,0
DK,Denmark,IR,Iran,2022,0
DK,Denmark,IR,Iran,2023,0
DK,Denmark,IR,Iran,2024,0
DK,Denmark,IR,Iran,2025,0
EE,Estonia,IR,Iran,2021,0
EE,Estonia,IR,Iran,2022,0
EE,Estonia,IR,Iran,2023,0
EE,Estonia,IR,Iran,2024,0
EE,Estonia,IR,Iran,2025,0
EL,Greece,IR,Iran,2021,0
EL,Greece,IR,Iran,2022,0
EL,Greece,IR,Iran,2023,0
EL,Greece,IR,Iran,2024,0
EL,Greece,IR,Iran,2025,0
ES,Spain,IR,Iran,2021,0
ES,Spain,IR,Iran,2022,0
ES,Spain,IR,Iran,2023,0
ES,Spain,IR,Iran,2024,0
ES,Spain,IR,Iran,2025,0
EU27_2020,European Union - 27 countries (from 2020),IR,Iran,2021,75
EU27_2020,European Union - 27 countries (from 2020),IR,Iran,2022,295
EU27_2020,European Union - 27 countries (from 2020),IR,Iran,2023,1400
EU27_2020,European Union - 27 countries (from 2020),IR,Iran,2024,715
EU27_2020,European Union - 27 countries (from 2020),IR,Iran,2025,400
FI,Finland,IR,Iran,2021,5
FI,Finland,IR,Iran,2022,10
FI,Finland,IR,Iran,2023,760
FI,Finland,IR,Iran,2024,50
FI,Finland,IR,Iran,2025,270
FR,France,IR,Iran,2021,0
FR,France,IR,Iran,2022,0
FR,France,IR,Iran,2023,0
FR,France,IR,Iran,2024,5
FR,France,IR,Iran,2025,5
HR,Croatia,IR,Iran,2021,0
HR,Croatia,IR,Iran,2022,0
HR,Croatia,IR,Iran,2023,0
HR,Croatia,IR,Iran,2024,0
HR,Croatia,IR,Iran,2025,0
HU,Hungary,IR,Iran,2021,0
HU,Hungary,IR,Iran,2022,0
HU,Hungary,IR,Iran,2023,0
HU,Hungary,IR,Iran,2024,0
HU,Hungary,IR,Iran,2025,0
IE,Ireland,IR,Iran,2021,0
IE,Ireland,IR,Iran,2022,0
IE,Ireland,IR,Iran,2023,0
IE,Ireland,IR,Iran,2024,0
IE,Ireland,IR,Iran,2025,0
IS,Iceland,IR,Iran,2021,0
IS,Iceland,IR,Iran,2022,0
IS,Iceland,IR,Iran,2023,0
IS,Iceland,IR,Iran,2024,0
IS,Iceland,IR,Iran,2025,0
IT,Italy,IR,Iran,2021,35
IT,Italy,IR,Iran,2022,270
IT,Italy,IR,Iran,2023,640
IT,Italy,IR,Iran,2024,660
IT,Italy,IR,Iran,2025,125
LI,Liechtenstein,IR,Iran,2021,0
LI,Liechtenstein,IR,Iran,2022,0
LI,Liechtenstein,IR,Iran,2023,0
LI,Liechtenstein,IR,Iran,2024,0
LI,Liechtenstein,IR,Iran,2025,0
LT,Lithuania,IR,Iran,2021,0
LT,Lithuania,IR,Iran,2022,0
LT,Lithuania,IR,Iran,2023,0
LT,Lithuania,IR,Iran,2024,0
LT,Lithuania,IR,Iran,2025,0
LU,Luxembourg,IR,Iran,2021,0
LU,Luxembourg,IR,Iran,2022,0
LU,Luxembourg,IR,Iran,2023,0
LU,Luxembourg,IR,Iran,2024,0
LU,Luxembourg,IR,Iran,2025,0
LV,Latvia,IR,Iran,2021,0
LV,Latvia,IR,Iran,2022,0
LV,Latvia,IR,Iran,2023,0
LV,Latvia,IR,Iran,2024,0
LV,Latvia,IR,Iran,2025,0
MT,Malta,IR,Iran,2021,0
MT,Malta,IR,Iran,2022,0
MT,Malta,IR,Iran,2023,0
MT,Malta,IR,Iran,2024,0
MT,Malta,IR,Iran,2025,0
NL,Netherlands,IR,Iran,2021,0
NL,Netherlands,IR,Iran,2022,0
NL,Netherlands,IR,Iran,2023,0
NL,Netherlands,IR,Iran,2024,0
NL,Netherlands,IR,Iran,2025,0
NO,Norway,IR,Iran,2021,10
NO,Norway,IR,Iran,2022,20
NO,Norway,IR,Iran,2023,0
NO,Norway,IR,Iran,2024,15
NO,Norway,IR,Iran,2025,15
PL,Poland,IR,Iran,2021,0
PL,Poland,IR,Iran,2022,0
PL,Poland,IR,Iran,2023,0
PL,Poland,IR,Iran,2024,0
PL,Poland,IR,Iran,2025,0
PT,Portugal,IR,Iran,2021,0
PT,Portugal,IR,Iran,2022,0
PT,Portugal,IR,Iran,2023,0
PT,Portugal,IR,Iran,2024,0
PT,Portugal,IR,Iran,2025,0
RO,Romania,IR,Iran,2021,0
RO,Romania,IR,Iran,2022,0
RO,Romania,IR,Iran,2023,0
RO,Romania,IR,Iran,2024,0
RO,Romania,IR,Iran,2025,0
SE,Sweden,IR,Iran,2021,35
SE,Sweden,IR,Iran,2022,15
SE,Sweden,IR,Iran,2023,0
SE,Sweden,IR,Iran,2024,0
SE,Sweden,IR,Iran,2025,0
SI,Slovenia,IR,Iran,2021,0
SI,Slovenia,IR,Iran,2022,0
SI,Slovenia,IR,Iran,2023,0
SI,Slovenia,IR,Iran,2024,0
SI,Slovenia,IR,Iran,2025,0
SK,Slovakia,IR,Iran,2021,0
SK,Slovakia,IR,Iran,2022,0
SK,Slovakia,IR,Iran,2023,0
SK,Slovakia,IR,Iran,2024,0
SK,Slovakia,IR,Iran,2025,0
AT,Austria,IS,Iceland,2021,0
AT,Austria,IS,Iceland,2022,0
AT,Austria,IS,Iceland,2023,0
AT,Austria,IS,Iceland,2024,0
AT,Austria,IS,Iceland,2025,0
BE,Belgium,IS,Iceland,2021,0
BE,Belgium,IS,Iceland,2022,0
BE,Belgium,IS,Iceland,2023,0
BE,Belgium,IS,Iceland,2024,0
BE,Belgium,IS,Iceland,2025,0
BG,Bulgaria,IS,Iceland,2021,0
